"time","h"
2009-05-23 09:10:00,2.823
2009-05-23 21:40:00,2.964
2009-05-24 10:00:00,2.926
2009-05-24 22:20:00,3.047
2009-05-25 10:40:00,2.97
2009-05-25 23:00:00,3.08
2009-05-26 11:30:00,3.062
2009-05-26 23:50:00,3.142
2009-05-27 12:30:00,3.063
2009-05-28 00:50:00,2.952
2009-05-28 15:30:00,2.925
2009-05-29 01:40:00,2.769
2009-05-29 16:40:00,2.905
2009-05-30 02:40:00,2.672
2009-05-30 17:30:00,2.866
2009-05-31 03:50:00,2.581
2009-05-31 18:10:00,2.887
2009-06-01 05:00:00,2.522
2009-06-01 19:00:00,2.899
2009-06-02 06:50:00,2.549
2009-06-02 19:50:00,2.872
2009-06-03 08:20:00,2.662
2009-06-03 21:20:00,2.915
2009-06-04 09:10:00,2.698
2009-06-04 21:50:00,2.93
2009-06-05 10:10:00,2.822
2009-06-05 21:20:00,3.04
2009-06-06 11:00:00,2.916
2009-06-06 21:50:00,3.132
2009-06-07 10:20:00,3.034
2009-06-07 22:40:00,3.054
2009-06-08 13:00:00,3.034
2009-06-08 23:10:00,3.075
2009-06-09 13:10:00,3.034
2009-06-09 23:40:00,3.003
2009-06-10 14:10:00,3.057
2009-06-11 00:20:00,3.013
2009-06-11 14:30:00,2.934
2009-06-12 01:00:00,2.83
2009-06-12 15:30:00,2.87
2009-06-13 01:30:00,2.771
2009-06-13 17:30:00,2.414
2009-06-14 02:10:00,2.664
2009-06-14 16:50:00,2.837
2009-06-15 03:10:00,2.654
2009-06-15 17:20:00,2.83
2009-06-16 04:40:00,2.567
2009-06-16 17:40:00,2.772
2009-06-17 05:30:00,2.495
2009-06-17 18:30:00,2.824
2009-06-18 06:30:00,2.583
2009-06-18 19:00:00,2.856
2009-06-19 07:20:00,2.602
2009-06-19 20:40:00,2.9
2009-06-20 08:50:00,2.682
2009-06-20 21:30:00,2.86
2009-06-21 09:10:00,2.772
2009-06-21 21:20:00,2.933
2009-06-22 09:50:00,2.834
2009-06-22 22:10:00,2.963
2009-06-23 10:40:00,2.911
2009-06-23 22:50:00,3.007
2009-06-24 11:30:00,3.007
2009-06-24 23:40:00,3.177
2009-06-25 14:40:00,3.104
2009-06-26 00:30:00,3.204
2009-06-26 15:10:00,3.163
2009-06-27 01:30:00,3.142
2009-06-27 16:00:00,3.11
2009-06-28 02:20:00,3.005
2009-06-28 17:00:00,3.11
2009-06-29 03:10:00,2.852
2009-06-29 17:40:00,3.044
2009-06-30 05:20:00,2.725
2009-06-30 18:30:00,2.942
2009-07-01 06:20:00,2.606
2009-07-01 19:10:00,2.908
2009-07-02 07:30:00,2.675
2009-07-02 20:10:00,2.915
2009-07-03 09:10:00,2.751
2009-07-03 20:40:00,2.859
2009-07-04 09:40:00,2.834
2009-07-04 21:40:00,2.941
2009-07-05 10:20:00,2.922
2009-07-05 21:50:00,2.996
2009-07-06 11:10:00,3.022
2009-07-06 22:20:00,2.952
2009-07-07 11:00:00,2.991
2009-07-07 23:00:00,2.997
2009-07-08 13:20:00,2.99
2009-07-08 23:30:00,2.998
2009-07-09 14:00:00,2.931
2009-07-10 00:10:00,2.942
2009-07-10 14:30:00,3.032
2009-07-11 00:30:00,2.918
2009-07-11 15:10:00,2.984
2009-07-12 01:10:00,2.998
2009-07-12 15:10:00,2.857
2009-07-13 01:40:00,2.846
2009-07-13 16:20:00,3.071
2009-07-14 02:20:00,2.822
2009-07-14 16:50:00,3.016
2009-07-15 04:10:00,2.897
2009-07-15 16:50:00,2.832
2009-07-16 04:40:00,2.656
2009-07-16 18:40:00,2.899
2009-07-17 06:30:00,2.684
2009-07-17 18:10:00,2.788
2009-07-18 06:40:00,2.648
2009-07-18 19:40:00,2.926
2009-07-19 08:20:00,2.8
2009-07-19 20:30:00,2.962
2009-07-20 10:00:00,2.909
2009-07-20 21:10:00,2.986
2009-07-21 09:40:00,3.107
2009-07-21 22:00:00,3.229
2009-07-22 10:20:00,3.216
2009-07-22 22:40:00,3.244
2009-07-23 11:20:00,3.285
2009-07-23 23:30:00,3.257
2009-07-24 12:00:00,3.226
2009-07-25 00:20:00,3.219
2009-07-25 12:50:00,3.137
2009-07-26 01:10:00,3.101
2009-07-26 16:00:00,3.061
2009-07-27 01:50:00,2.992
2009-07-27 16:10:00,3.12
2009-07-28 02:40:00,2.86
2009-07-28 17:10:00,2.997
2009-07-29 04:50:00,2.728
2009-07-29 17:40:00,2.975
2009-07-30 05:20:00,2.653
2009-07-30 18:10:00,2.807
2009-07-31 07:20:00,2.631
2009-07-31 19:20:00,2.721
2009-08-01 08:20:00,2.619
2009-08-01 20:00:00,2.713
2009-08-02 09:10:00,2.799
2009-08-02 21:30:00,2.712
2009-08-03 10:10:00,2.826
2009-08-03 21:50:00,2.833
2009-08-04 11:10:00,2.895
2009-08-04 22:10:00,2.859
2009-08-05 11:50:00,2.833
2009-08-05 22:30:00,2.88
2009-08-06 12:30:00,2.899
2009-08-06 23:00:00,2.897
2009-08-07 13:20:00,2.922
2009-08-07 23:30:00,2.919
2009-08-08 14:20:00,2.923
2009-08-09 00:10:00,2.941
2009-08-09 14:40:00,2.921
2009-08-10 00:30:00,2.911
2009-08-10 14:50:00,2.963
2009-08-11 01:10:00,2.89
2009-08-11 15:40:00,2.96
2009-08-12 01:50:00,2.731
2009-08-12 16:10:00,2.934
2009-08-13 03:50:00,2.703
2009-08-13 17:10:00,2.906
2009-08-14 04:40:00,2.637
2009-08-14 17:30:00,2.762
2009-08-15 05:20:00,2.544
2009-08-15 18:00:00,2.791
2009-08-16 07:30:00,2.756
2009-08-16 19:10:00,2.752
2009-08-17 08:20:00,2.776
2009-08-17 20:10:00,2.811
2009-08-18 08:40:00,2.873
2009-08-18 21:00:00,2.904
2009-08-19 09:40:00,3.017
2009-08-19 21:50:00,3.097
2009-08-20 10:10:00,3.327
2009-08-20 22:30:00,3.119
2009-08-21 11:00:00,3.212
2009-08-21 23:20:00,3.232
2009-08-22 11:40:00,3.224
2009-08-22 23:50:00,3.23
2009-08-23 12:20:00,3.168
2009-08-24 00:40:00,3.177
2009-08-24 15:10:00,3.194
2009-08-25 01:20:00,3.15
2009-08-25 15:50:00,3.145
2009-08-26 04:00:00,2.969
2009-08-26 16:20:00,3.201
2009-08-27 04:50:00,2.67
2009-08-27 17:00:00,3.029
2009-08-28 05:20:00,2.66
2009-08-28 16:50:00,2.628
2009-08-29 06:40:00,2.723
2009-08-29 18:50:00,2.569
2009-08-30 08:00:00,2.66
2009-08-30 20:00:00,2.555
2009-08-31 08:40:00,2.615
2009-08-31 21:20:00,2.796
2009-09-01 10:00:00,2.828
2009-09-01 20:50:00,2.79
2009-09-02 11:00:00,2.968
2009-09-02 21:40:00,3.102
2009-09-03 10:10:00,2.888
2009-09-03 22:00:00,3.032
2009-09-04 12:10:00,3.063
2009-09-07 14:20:00,2.848
2009-09-08 00:10:00,3.047
2009-09-08 12:30:00,2.958
2009-09-09 00:40:00,2.826
2009-09-09 15:10:00,3.16
2009-09-10 01:20:00,2.66
2009-09-10 15:50:00,2.738
2009-09-11 03:50:00,2.637
2009-09-11 16:30:00,2.702
2009-09-12 04:40:00,2.58
2009-09-12 17:20:00,2.7
2009-09-13 05:30:00,2.71
2009-09-13 18:20:00,2.736
2009-09-14 07:10:00,2.599
2009-09-14 19:40:00,2.724
2009-09-15 08:10:00,2.68
2009-09-15 21:00:00,2.746
2009-09-16 10:10:00,2.843
2009-09-16 20:50:00,2.933
2009-09-17 09:10:00,2.899
2009-09-17 21:30:00,3.006
2009-09-18 10:00:00,3.128
2009-09-18 22:10:00,3.198
2009-09-19 10:40:00,3.213
2009-09-19 22:50:00,3.211
2009-09-20 11:20:00,3.247
2009-09-20 23:30:00,3.144
2009-09-21 12:00:00,3.064
2009-09-22 00:10:00,3.08
2009-09-22 12:30:00,2.983
2009-09-23 03:10:00,3.056
2009-09-23 15:20:00,2.948
2009-09-24 03:50:00,2.84
2009-09-24 15:40:00,2.914
2009-09-25 04:10:00,2.682
2009-09-25 16:20:00,2.785
2009-09-26 04:40:00,2.66
2009-09-26 16:30:00,2.63
2009-09-27 05:30:00,2.513
2009-09-27 17:20:00,2.518
2009-09-28 07:00:00,2.508
2009-09-28 19:10:00,2.452
2009-09-29 08:40:00,2.711
2009-09-29 20:40:00,2.565
2009-09-30 09:20:00,2.75
2009-09-30 20:50:00,2.704
2009-10-01 10:20:00,2.983
2009-10-01 21:10:00,2.845
2009-10-02 11:00:00,2.896
2009-10-02 21:40:00,2.89
2009-10-03 10:00:00,2.986
2009-10-03 22:10:00,3.128
2009-10-04 10:30:00,3.353
2009-10-04 22:40:00,3.118
2009-10-05 11:00:00,3.118
2009-10-05 23:10:00,3.191
2009-10-06 11:30:00,3.254
2009-10-06 23:40:00,3.267
2009-10-07 12:00:00,3.347
2009-10-08 00:20:00,3.157
2009-10-09 15:40:00,2.956
2009-10-10 03:20:00,2.906
2009-10-10 15:30:00,2.945
2009-10-11 05:00:00,2.907
2009-10-11 16:20:00,2.833
2009-10-12 05:30:00,3.012
2009-10-12 17:50:00,2.54
2009-10-13 07:20:00,2.826
2009-10-13 19:00:00,2.595
2009-10-14 08:20:00,2.8
2009-10-14 19:40:00,2.708
2009-10-15 09:30:00,2.822
2009-10-15 20:30:00,2.795
2009-10-16 10:40:00,2.945
2009-10-16 21:10:00,3.031
2009-10-17 09:40:00,2.983
2009-10-17 21:50:00,2.99
2009-10-18 10:20:00,3.063
2009-10-18 22:40:00,3.064
2009-10-19 10:50:00,3.246
2009-10-19 23:10:00,3.245
2009-10-20 11:30:00,3.388
2009-10-20 22:50:00,2.83
2009-10-27 18:30:00,2.541
2009-10-28 09:00:00,2.526
2009-10-28 19:00:00,2.541
2009-10-29 08:10:00,2.949
2009-10-29 19:40:00,2.6
2009-10-30 08:30:00,2.822
2009-10-30 20:20:00,2.78
2009-10-31 08:50:00,2.864
2009-10-31 21:00:00,2.845
2009-11-01 11:10:00,3.366
2009-11-01 21:30:00,3.038
2009-11-02 09:50:00,3.205
2009-11-02 22:10:00,3.263
2009-11-03 10:40:00,3.439
2009-11-03 22:50:00,3.217
2009-11-04 11:00:00,3.515
2009-11-04 23:20:00,3.368
2009-11-05 11:40:00,3.327
2009-11-06 00:10:00,3.263
2009-11-06 12:30:00,3.278
2009-11-07 01:00:00,3.183
2009-11-07 15:20:00,3.267
2009-11-08 04:00:00,3.099
2009-11-08 14:10:00,2.753
2009-11-09 05:10:00,2.755
2009-11-09 15:40:00,2.708
2009-11-10 05:20:00,3.077
2009-11-10 17:20:00,2.774
2009-11-11 06:20:00,3.031
2009-11-11 18:50:00,2.839
2009-11-12 07:30:00,3.096
2009-11-12 18:50:00,3.067
2009-11-13 07:50:00,3.061
2009-11-13 20:50:00,3.548
2009-11-14 08:20:00,3.66
2009-11-14 20:50:00,2.95
2009-11-15 10:50:00,3.385
2009-11-15 21:30:00,3.136
2009-11-16 10:00:00,3.473
2009-11-16 22:10:00,3.16
2009-11-17 10:30:00,3.246
2009-11-17 23:00:00,3.191
2009-11-18 11:10:00,3.189
2009-11-19 01:50:00,3.323
2009-11-19 11:50:00,3.154
2009-11-20 02:20:00,3.246
2009-11-20 12:20:00,3.044
2009-11-21 03:10:00,3.174
2009-11-21 14:30:00,3.168
2009-11-22 03:40:00,3.126
2009-11-22 14:50:00,2.912
2009-11-23 03:30:00,3.043
2009-11-23 14:00:00,3.154
2009-11-24 04:10:00,3.134
2009-11-24 15:30:00,2.896
2009-11-25 03:50:00,2.918
2009-11-25 16:40:00,2.941
2009-11-26 06:00:00,2.952
2009-11-26 17:50:00,2.821
2009-11-27 06:40:00,3.045
2009-11-27 18:20:00,2.774
2009-11-28 07:30:00,3.258
2009-11-28 19:50:00,3.071
2009-11-29 08:20:00,3.512
2009-11-29 20:00:00,3.222
2009-11-30 10:10:00,3.142
2009-11-30 22:40:00,2.926
2009-12-01 09:20:00,3.09
2009-12-01 21:50:00,3.215
2009-12-02 10:10:00,3.321
2009-12-02 22:30:00,3.394
2009-12-03 10:50:00,3.268
2009-12-03 23:10:00,3.2
2009-12-04 11:40:00,3.208
2009-12-05 01:40:00,3.373
2009-12-05 12:20:00,3.362
2009-12-06 02:40:00,3.51
2009-12-06 13:10:00,3.401
2009-12-07 04:10:00,3.312
2009-12-07 14:10:00,3.486
2009-12-08 05:00:00,3.183
2009-12-08 16:50:00,3.086
2009-12-09 05:20:00,3.005
2009-12-09 17:10:00,2.821
2009-12-10 06:40:00,3.109
2009-12-10 19:00:00,2.784
2009-12-11 07:40:00,2.983
2009-12-11 20:20:00,2.641
2009-12-12 08:40:00,2.88
2009-12-12 20:50:00,2.604
2009-12-13 09:30:00,2.831
2009-12-13 22:20:00,2.634
2009-12-14 10:20:00,2.865
2009-12-14 23:10:00,2.81
2009-12-15 09:40:00,2.981
2009-12-15 23:30:00,2.862
2009-12-16 10:30:00,2.966
2009-12-17 00:50:00,2.951
2009-12-17 10:50:00,3.029
2009-12-18 01:10:00,2.721
2009-12-18 11:30:00,2.718
2009-12-19 02:20:00,2.851
2009-12-19 12:00:00,2.864
2009-12-20 02:30:00,3.037
2009-12-20 12:30:00,3.074
2009-12-21 03:20:00,3.013
2009-12-21 13:10:00,3.026
2009-12-22 03:10:00,3.124
2009-12-22 13:50:00,3.079
2009-12-23 04:20:00,3.159
2009-12-23 14:50:00,3.048
2009-12-24 04:20:00,3.187
2009-12-24 15:20:00,2.98
2009-12-25 04:40:00,3.175
2009-12-25 16:20:00,2.809
2009-12-26 05:30:00,3.115
2009-12-26 17:30:00,2.781
2009-12-27 06:40:00,3.108
2009-12-27 19:20:00,2.661
2009-12-28 08:20:00,3.185
2009-12-28 19:50:00,2.861
2009-12-29 08:40:00,3.209
2009-12-29 20:50:00,3.228
2009-12-30 09:10:00,3.39
2009-12-30 21:30:00,3.266
2009-12-31 09:50:00,3.291
2009-12-31 22:10:00,3.164
2010-01-01 10:30:00,3.325
2010-01-01 23:00:00,3.258
2010-01-02 11:20:00,3.345
2010-01-02 23:50:00,3.205
2010-01-03 12:00:00,3.365
2010-01-04 03:00:00,3.111
2010-01-04 12:50:00,3.147
2010-01-05 03:40:00,3.249
2010-01-05 13:40:00,3.215
2010-01-06 04:20:00,3.19
2010-01-06 14:30:00,2.983
2010-01-07 05:10:00,2.896
2010-01-07 15:30:00,2.672
2010-01-08 06:00:00,2.878
2010-01-08 18:30:00,2.524
2010-01-09 07:00:00,2.675
2010-01-09 20:00:00,2.424
2010-01-10 07:50:00,2.705
2010-01-10 20:10:00,2.639
2010-01-11 08:30:00,2.782
2010-01-11 21:00:00,2.58
2010-01-12 09:20:00,2.906
2010-01-12 21:10:00,2.942
2010-01-13 09:30:00,2.9
2010-01-13 23:20:00,2.938
2010-01-14 10:10:00,3.056
2010-01-14 22:30:00,2.96
2010-01-15 10:40:00,2.993
2010-01-15 23:10:00,3.031
2010-01-16 11:10:00,3.204
2010-01-16 23:30:00,2.882
2010-01-17 11:40:00,3.09
2010-01-18 02:30:00,3.009
2010-01-18 12:20:00,2.869
2010-01-19 02:50:00,3.007
2010-01-19 12:50:00,2.94
2010-01-20 03:30:00,2.979
2010-01-20 13:20:00,2.841
2010-01-21 03:50:00,2.906
2010-01-21 14:00:00,2.786
2010-01-22 04:00:00,2.881
2010-01-22 14:40:00,2.703
2010-01-23 04:20:00,2.816
2010-01-23 15:50:00,2.552
2010-01-24 05:00:00,2.747
2010-01-24 17:10:00,2.446
2010-01-25 05:50:00,2.684
2010-01-25 18:30:00,2.311
2010-01-26 07:30:00,2.635
2010-01-26 19:30:00,2.344
2010-01-27 08:00:00,2.482
2010-01-27 22:10:00,2.684
2010-01-28 09:10:00,3.112
2010-01-28 23:30:00,2.907
2010-01-29 09:30:00,3.154
2010-01-30 00:10:00,3.091
2010-01-30 10:20:00,3.217
2010-01-30 22:50:00,3.2
2010-01-31 11:10:00,3.342
2010-01-31 23:30:00,3.32
2010-02-01 11:50:00,3.397
2010-02-02 00:20:00,3.186
2010-02-02 12:30:00,3.3
2010-02-03 01:00:00,3.483
2010-02-03 13:20:00,3.317
2010-02-04 04:10:00,3.115
2010-02-04 14:00:00,3.102
2010-02-05 04:50:00,3.15
2010-02-05 15:00:00,2.934
2010-02-06 05:20:00,3.056
2010-02-06 17:50:00,2.59
2010-02-07 05:50:00,2.66
2010-02-07 18:10:00,2.56
2010-02-08 06:50:00,2.731
2010-02-08 19:20:00,2.646
2010-02-09 07:40:00,2.662
2010-02-09 21:10:00,2.606
2010-02-10 09:30:00,2.722
2010-02-10 21:10:00,2.689
2010-02-11 09:10:00,2.618
2010-02-11 23:40:00,2.668
2010-02-12 09:50:00,2.675
2010-02-13 00:20:00,2.768
2010-02-13 10:20:00,2.778
2010-02-14 01:00:00,2.788
2010-02-14 11:00:00,2.887
2010-02-15 01:20:00,2.91
2010-02-15 11:30:00,2.998
2010-02-15 23:50:00,2.972
2010-02-16 11:50:00,3.128
2010-02-17 00:10:00,3.117
2010-02-17 12:20:00,3.156
2010-02-18 02:50:00,3.075
2010-02-18 12:50:00,3.157
2010-02-19 03:20:00,2.985
2010-02-19 13:20:00,3.069
2010-02-20 03:40:00,3.069
2010-02-20 14:00:00,2.955
2010-02-21 04:10:00,3.105
2010-02-21 15:20:00,2.908
2010-02-22 04:20:00,3.157
2010-02-22 16:40:00,2.965
2010-02-23 05:00:00,3.129
2010-02-23 18:20:00,2.991
2010-02-24 06:50:00,2.989
2010-02-24 19:10:00,3.059
2010-02-25 07:40:00,3.007
2010-02-25 20:40:00,3.274
2010-02-26 08:30:00,3.195
2010-02-26 20:50:00,3.168
2010-02-27 09:10:00,3.491
2010-02-27 21:50:00,3.452
2010-02-28 10:30:00,3.504
2010-02-28 22:30:00,3.508
2010-03-01 10:50:00,3.478
2010-03-01 23:10:00,3.388
2010-03-02 11:30:00,3.355
2010-03-02 23:50:00,3.254
2010-03-03 12:10:00,3.265
2010-03-04 00:30:00,3.173
2010-03-04 12:50:00,3.017
2010-03-05 03:40:00,2.91
2010-03-05 15:50:00,2.827
2010-03-06 04:10:00,3.006
2010-03-06 16:30:00,2.816
2010-03-07 05:00:00,2.605
2010-03-07 17:30:00,2.532
2010-03-08 05:10:00,2.461
2010-03-08 18:10:00,2.443
2010-03-09 06:00:00,2.448
2010-03-09 19:20:00,2.495
2010-03-10 07:40:00,2.262
2010-03-10 20:50:00,2.489
2010-03-11 09:10:00,2.459
2010-03-11 21:50:00,2.664
2010-03-12 09:10:00,2.599
2010-03-12 22:10:00,2.76
2010-03-13 09:30:00,2.578
2010-03-13 23:10:00,2.757
2010-03-14 10:00:00,2.693
2010-03-15 00:20:00,2.851
2010-03-15 10:30:00,2.737
2010-03-15 22:50:00,2.848
2010-03-16 10:50:00,2.861
2010-03-16 23:10:00,2.907
2010-03-17 11:30:00,2.892
2010-03-17 23:40:00,2.879
2010-03-18 11:50:00,2.983
2010-03-19 00:10:00,3.076
2010-03-19 12:30:00,2.958
2010-03-20 02:30:00,3.272
2010-03-20 13:00:00,3.154
2010-03-21 01:20:00,2.924
2010-03-21 15:50:00,2.884
2010-03-22 04:00:00,2.817
2010-03-22 16:40:00,2.836
2010-03-23 03:30:00,2.664
2010-03-23 17:10:00,3.001
2010-03-24 05:00:00,2.715
2010-03-24 17:50:00,2.871
2010-03-25 06:10:00,2.798
2010-03-25 19:50:00,3.074
2010-03-26 07:30:00,2.868
2010-03-26 20:50:00,3.117
2010-03-27 08:20:00,2.916
2010-03-27 21:00:00,3.083
2010-03-28 09:00:00,3.077
2010-03-28 21:20:00,3.302
2010-03-29 09:40:00,3.374
2010-03-29 22:10:00,3.492
2010-03-30 10:30:00,3.521
2010-03-30 22:40:00,3.589
2010-03-31 11:00:00,3.301
2010-04-01 01:20:00,3.169
2010-04-01 11:50:00,3.216
2010-04-02 00:10:00,3.313
2010-04-02 12:20:00,3.292
2010-04-03 00:50:00,3.273
2010-04-03 15:40:00,3.08
2010-04-04 03:40:00,2.916
2010-04-04 15:50:00,2.873
2010-04-05 03:40:00,2.815
2010-04-05 17:00:00,2.707
2010-04-06 04:30:00,2.656
2010-04-06 17:40:00,2.795
2010-04-07 05:20:00,2.53
2010-04-07 18:20:00,2.617
2010-04-08 06:40:00,2.241
2010-04-08 20:00:00,2.501
2010-04-09 08:20:00,2.325
2010-04-09 20:50:00,2.54
2010-04-10 08:50:00,2.386
2010-04-10 21:50:00,2.644
2010-04-11 08:50:00,2.444
2010-04-11 21:20:00,2.658
2010-04-12 09:30:00,2.476
2010-04-12 23:10:00,2.758
2010-04-13 10:00:00,2.623
2010-04-14 00:10:00,2.84
2010-04-14 10:30:00,2.725
2010-04-14 22:40:00,2.833
2010-04-15 10:50:00,2.757
2010-04-15 23:10:00,2.836
2010-04-16 11:30:00,2.707
2010-04-16 23:50:00,2.748
2010-04-17 12:10:00,2.786
2010-04-18 00:20:00,2.903
2010-04-18 15:00:00,2.876
2010-04-19 03:10:00,2.935
2010-04-19 15:40:00,2.862
2010-04-20 03:10:00,2.77
2010-04-20 16:20:00,2.871
2010-04-21 03:50:00,2.852
2010-04-21 17:30:00,2.866
2010-04-22 04:50:00,2.641
2010-04-22 18:10:00,2.815
2010-04-23 06:20:00,2.675
2010-04-23 19:20:00,2.893
2010-04-24 07:10:00,2.758
2010-04-24 20:10:00,2.923
2010-04-25 08:00:00,2.834
2010-04-25 20:20:00,2.929
2010-04-26 08:40:00,2.842
2010-04-26 21:10:00,2.947
2010-04-27 09:20:00,2.923
2010-04-27 21:50:00,3.01
2010-04-28 10:10:00,3.027
2010-04-28 22:30:00,3.161
2010-04-29 10:50:00,3.113
2010-04-29 23:10:00,3.227
2010-04-30 11:30:00,3.116
2010-05-01 00:10:00,3.09
2010-05-01 14:30:00,3.072
2010-05-02 00:30:00,3.097
2010-05-02 15:10:00,2.981
2010-05-03 01:10:00,2.817
2010-05-03 15:50:00,2.947
2010-05-04 03:20:00,2.659
2010-05-04 16:30:00,2.711
2010-05-05 04:10:00,2.41
2010-05-05 17:10:00,2.714
2010-05-06 04:40:00,2.501
2010-05-06 17:50:00,2.794
2010-05-07 05:50:00,2.462
2010-05-07 18:30:00,2.757
2010-05-08 07:10:00,2.439
2010-05-08 20:00:00,2.79
2010-05-09 08:00:00,2.484
2010-05-09 20:40:00,2.834
2010-05-10 08:40:00,2.65
2010-05-10 21:40:00,2.851
2010-05-11 09:20:00,2.611
2010-05-11 22:20:00,2.926
2010-05-12 09:20:00,2.804
2010-05-12 21:40:00,2.9
2010-05-13 10:00:00,2.826
2010-05-13 22:20:00,2.948
2010-05-14 10:30:00,2.917
2010-05-14 22:50:00,2.942
2010-05-15 11:10:00,2.899
2010-05-15 23:30:00,2.979
2010-05-16 11:50:00,2.926
2010-05-17 00:10:00,2.979
2010-05-17 14:40:00,2.884
2010-05-18 00:50:00,2.864
2010-05-18 15:50:00,2.84
2010-05-19 01:50:00,2.755
2010-05-19 16:30:00,2.799
2010-05-20 02:50:00,2.658
2010-05-20 17:10:00,2.768
2010-05-21 04:00:00,2.569
2010-05-21 18:00:00,2.802
2010-05-22 05:30:00,2.556
2010-05-22 19:30:00,2.773
2010-05-23 06:50:00,2.541
2010-05-23 20:10:00,2.851
2010-05-24 07:40:00,2.7
2010-05-24 21:40:00,3.036
2010-05-25 08:10:00,2.857
2010-05-25 20:40:00,3.072
2010-05-26 11:00:00,2.941
2010-05-26 21:30:00,3.089
2010-05-27 09:50:00,2.95
2010-05-27 22:10:00,3.046
2010-05-28 10:40:00,2.961
2010-05-28 22:50:00,3.051
2010-05-29 11:20:00,3.077
2010-05-29 23:30:00,3.081
2010-05-30 13:40:00,3.009
2010-05-31 00:10:00,3.026
2010-05-31 14:50:00,2.898
2010-06-01 00:50:00,2.769
2010-06-01 15:30:00,2.927
2010-06-02 01:30:00,2.746
2010-06-02 16:00:00,2.808
2010-06-03 02:20:00,2.599
2010-06-03 16:50:00,2.833
2010-06-04 03:50:00,2.539
2010-06-04 17:30:00,2.77
2010-06-05 04:30:00,2.479
2010-06-05 18:20:00,2.757
2010-06-06 05:40:00,2.488
2010-06-06 18:40:00,2.755
2010-06-07 06:40:00,2.509
2010-06-07 19:20:00,2.902
2010-06-08 08:00:00,2.674
2010-06-08 20:10:00,2.953
2010-06-09 08:00:00,2.779
2010-06-09 21:20:00,2.943
2010-06-10 09:50:00,2.796
2010-06-10 22:30:00,3.003
2010-06-11 10:50:00,2.92
2010-06-11 21:40:00,3.104
2010-06-12 12:00:00,2.95
2010-06-12 22:30:00,3.141
2010-06-13 10:50:00,2.973
2010-06-13 23:10:00,3.107
2010-06-14 11:40:00,3
2010-06-14 23:50:00,3.033
2010-06-15 14:50:00,2.934
2010-06-16 00:40:00,2.927
2010-06-16 15:40:00,2.932
2010-06-17 01:30:00,2.905
2010-06-17 16:30:00,3.026
2010-06-18 02:30:00,2.888
2010-06-18 17:10:00,3.101
2010-06-19 05:00:00,2.865
2010-06-19 18:00:00,3.148
2010-06-20 05:50:00,2.836
2010-06-20 18:50:00,2.986
2010-06-21 06:30:00,2.61
2010-06-21 19:30:00,2.918
2010-06-22 07:30:00,2.635
2010-06-22 20:30:00,2.854
2010-06-23 08:50:00,2.691
2010-06-23 21:10:00,2.865
2010-06-24 10:10:00,2.735
2010-06-24 21:20:00,2.873
2010-06-25 11:10:00,2.873
2010-06-25 22:00:00,2.92
2010-06-26 12:30:00,2.87
2010-06-26 22:40:00,2.951
2010-06-27 13:20:00,2.922
2010-06-27 23:20:00,2.882
2010-06-28 14:00:00,2.897
2010-06-28 23:50:00,2.901
2010-06-29 14:40:00,2.886
2010-06-30 00:30:00,2.843
2010-06-30 15:00:00,2.892
2010-07-01 01:10:00,2.834
2010-07-01 15:40:00,2.894
2010-07-02 01:40:00,2.845
2010-07-02 16:20:00,2.963
2010-07-03 02:30:00,2.671
2010-07-03 16:50:00,2.865
2010-07-04 03:10:00,2.598
2010-07-04 16:50:00,2.774
2010-07-05 04:30:00,2.435
2010-07-05 17:40:00,2.887
2010-07-06 05:50:00,2.406
2010-07-06 18:30:00,2.73
2010-07-07 06:40:00,2.444
2010-07-07 19:50:00,2.789
2010-07-08 08:20:00,2.647
2010-07-08 20:10:00,2.829
2010-07-09 08:30:00,2.727
2010-07-09 21:10:00,2.856
2010-07-10 09:50:00,2.778
2010-07-10 21:30:00,2.998
2010-07-11 10:00:00,2.95
2010-07-11 22:10:00,3.024
2010-07-12 10:40:00,3.151
2010-07-12 23:00:00,3.147
2010-07-13 11:30:00,3.22
2010-07-13 23:40:00,3.312
2010-07-14 12:10:00,3.307
2010-07-15 00:40:00,3.47
2010-07-15 13:00:00,3.208
2010-07-16 01:20:00,3.317
2010-07-16 13:50:00,3.157
2010-07-17 02:10:00,2.961
2010-07-17 16:40:00,3.02
2010-07-18 03:00:00,2.838
2010-07-18 17:20:00,2.911
2010-07-19 05:40:00,2.683
2010-07-19 18:20:00,2.986
2010-07-20 06:20:00,2.682
2010-07-20 19:10:00,2.985
2010-07-21 07:50:00,2.756
2010-07-21 19:50:00,2.919
2010-07-22 08:50:00,2.796
2010-07-22 20:30:00,2.847
2010-07-23 09:50:00,2.729
2010-07-23 21:40:00,2.766
2010-07-24 11:20:00,2.763
2010-07-24 21:50:00,2.788
2010-07-25 11:50:00,2.888
2010-07-25 22:30:00,2.866
2010-07-26 12:40:00,2.885
2010-07-26 23:00:00,2.891
2010-07-27 13:10:00,2.876
2010-07-27 23:40:00,2.914
2010-07-28 14:10:00,2.897
2010-07-29 00:10:00,2.952
2010-07-29 14:30:00,2.882
2010-07-30 00:30:00,2.881
2010-07-30 15:10:00,2.931
2010-07-31 01:10:00,2.846
2010-07-31 15:30:00,2.872
2010-08-01 01:40:00,2.773
2010-08-01 16:10:00,2.852
